episode,update,reward,success,steps,minimum_distance,target_x,target_y,target_z
536,39,19.894066473858246,1,21,0.018594786178321984,0.49290646300571395,0.22958680552496002,0.7925771285134832
537,39,23.504505174653133,1,27,0.01985655068470264,0.5612264323025868,0.2521786369386589,0.9579133324465982
538,39,23.465912331850276,1,48,0.022343836847027444,0.5523548682224183,0.12062181533690922,0.9811230824799538
539,39,31.414640416070977,1,84,0.011946621586538976,0.5084753479880333,0.2809936717679015,0.8402672094194275
540,39,23.254387005366517,1,39,0.015812815970284548,0.5498291893162496,0.05115389160429346,1.2040886571782898
541,39,21.315152044169643,1,24,0.024787970127526003,0.5708000401913123,0.10535683717733872,1.0010123874098775
542,39,20.164967011265134,1,22,0.01789817711225975,0.5290606673494332,0.20182014633186612,0.8704476430953932
543,40,30.692673352217263,1,65,0.013299396234475225,0.574714914038278,0.12751571928044944,1.0912508978264241
544,40,23.918407308302452,1,30,0.01614853616896778,0.561428331683286,0.09515651604724688,0.9456211051783943
545,40,21.47571665994546,1,27,0.03258640605824732,0.553142353434594,0.24494833214680684,0.9250762941659021
546,40,23.825258937038257,1,30,0.01776578670879746,0.539405447970084,0.29724131838587625,1.0086651283328991
547,40,22.232796178629663,1,30,0.009947492587728694,0.5641861099632235,0.14378494312313067,0.9463409196909067
548,40,22.9622205377982,1,47,0.01688996117197456,0.5791375718469167,0.19904962467954268,1.0573791626167746
549,40,22.35531673830748,1,35,0.017896818033034535,0.5193047663250967,0.12978246376267452,0.8237021856584752
550,40,20.134000993845046,1,34,0.02576078492436371,0.5862867968484485,0.12107061667727714,1.0902148066495603
551,40,29.683620223689406,1,94,0.016184640571936207,0.550563052918305,0.23809014890889707,1.2216856670661187
552,40,24.890970381406184,1,40,0.02142128137689953,0.5783404869002065,0.18736868925856937,1.0689547856327464
553,40,24.354419094228014,1,49,0.014668596135421687,0.5817246400334195,0.11176544193471057,1.1037694629059633
554,40,24.4142701199836,1,36,0.01316937488215646,0.5417304846643753,0.2364328675772642,0.9610447369077332
555,40,24.227546619063766,1,40,0.008309746531618072,0.5585924647846885,0.2480129198978451,1.196611795032843
556,40,35.13068033463648,1,98,0.015153340306617292,0.5718056128391786,0.11636638183063236,1.093619803941906
557,40,21.179040531309568,1,27,0.014935390497606896,0.5424719086000109,0.16824782318802092,0.9390012382801779
558,40,32.53413136312174,1,86,0.006792704454295196,0.5862662737276859,0.1505182774307261,1.113142013396438
559,40,30.17372982736287,1,77,0.009362975442515424,0.5777818397352499,0.253647159845456,1.0759087159349772
560,40,33.52666335950639,1,96,0.005789401585802833,0.5816671908712733,0.08996002121556673,1.087266793869031
561,40,21.060623255655802,1,34,0.015999308920243458,0.5658313559663107,0.03957612783844365,1.081296540696774
562,40,21.843927288574584,1,35,0.017940511069524986,0.5688595567796839,0.08959803209831052,0.9709518655346232
563,41,39.32365330324514,1,93,0.008187249836800848,0.5698929244210902,0.14832606025529185,0.9547720717677042
564,41,28.232826738265178,0,120,0.009080328537220402,0.5742255735096395,0.22069383199724163,1.0372520879527727
565,41,23.081749550181463,1,36,0.006086339600404589,0.5188549691963207,0.21549464632676155,0.8542763465702061
566,41,24.25444844803551,1,38,0.009462301580547203,0.5539287830383748,0.23836738713119288,1.028427344243071
567,41,21.973280561511764,1,30,0.019134433468954094,0.5626309349382527,0.13106903027927355,0.9482186755143833
568,41,27.61425913717289,1,48,0.010255886700443442,0.5351277711062674,0.27840682641957526,0.9108802634223637
569,41,25.250764310052546,1,37,0.010952166391873427,0.5449292677821888,0.2734808156794417,1.0339852245474055
570,41,25.10615910990849,1,50,0.008641500294607194,0.5588651682635963,0.16023330148822665,0.9247775667185646
571,41,21.69904047064128,0,120,0.007433046126867054,0.5649942155242609,0.10302647336604247,0.945261090057505
572,41,27.220004070463048,1,54,0.008966210991622023,0.5814982447983286,0.1048412266833929,1.014885067552073
573,41,21.086342745819564,1,26,0.03003665454383669,0.584722183046405,0.14894345153008218,1.0405110232084762
574,41,20.88456037805316,1,31,0.009588215134054572,0.5582036865709322,0.08997330210727256,1.0257751247962092
575,41,22.520693095394428,1,28,0.009600048584870933,0.5136254275481237,0.08382617072310536,0.8222293474091285
576,41,31.09686105084984,1,54,0.008485795668015017,0.5118254687261229,0.25610610352643975,0.8511502267685669
577,41,30.515655310237534,1,61,0.006695985011411085,0.5737616469164304,0.1289773267526854,1.0115554582829227
578,41,38.022448994190285,1,101,0.010626036847328985,0.5474060567264458,0.28716338003233904,1.0846283778487618
579,41,22.421018668138164,1,40,0.015902874739200372,0.5692810526432649,0.06983288176401602,1.0476600058462975
580,42,30.439427876526853,0,120,0.007956015184465252,0.5794731482954377,0.2156996843531378,1.0204016852993785
581,42,33.493334401711614,1,97,0.011623272653218794,0.5426185483748005,0.01026793286217724,1.2089301371012995
582,42,38.175513669593336,1,93,0.008513355249466519,0.5697811241180346,0.17584580336133895,1.1384320875618839
583,42,27.548499307719936,0,120,0.005512892747871773,0.5662455902511706,0.1777408732557497,0.9869656739055764
584,42,24.747665878104385,1,37,0.016015771207282793,0.5124027274520672,0.1372087225131184,0.8155467810439228
585,42,28.152698305285227,1,41,0.01331799768384925,0.5453344401834203,0.16519857389433648,0.9487725653012766
586,42,29.361761884398838,1,62,0.020534937684159333,0.5722523267682125,0.07381872706696561,1.1305708979162372
587,42,29.00566204788393,1,62,0.007946276691311892,0.5192877945792413,0.1485117028605168,0.8227939711242075
588,42,27.34208111608104,1,61,0.012718076674872326,0.5733691266829892,0.03493531452255667,1.011701607673645
589,42,26.9466426965314,1,42,0.011355298990878091,0.581174940010629,0.16723249079291383,1.011026672636589
590,42,31.30661179909261,1,63,0.016422735310939327,0.5657879063716574,0.21318464292392558,1.0785533058052557
591,42,21.13830495528552,1,26,0.02433834797312314,0.49021881509730925,0.13418179506356814,0.7738252051496113
592,42,25.5387646809471,1,46,0.014637773100884878,0.5551747795682552,0.19080664194714325,0.942246682088911
593,42,35.326075209785515,1,91,0.013077015703767025,0.5762835648654984,0.14494947929946955,1.0659196035546252
594,42,28.42105347575292,1,60,0.01915512175790209,0.5660887228762235,0.06695147133161972,1.1078472648878865
595,42,26.293794837745175,1,41,0.009122158621761127,0.5046466544003205,0.21079980733829745,0.8113986392138728
596,42,21.265481132776785,1,23,0.01253054399469216,0.5371804791897804,0.07767066751278025,0.942484920249263
597,43,22.924159184653153,0,120,0.0098826738673065,0.5373691553528128,0.2109440546855605,1.2657463486960177
598,43,32.83167471014873,0,120,0.0026145977914485727,0.5205397705019024,0.13213726319379906,0.8278481137291216
599,43,24.475145550832934,1,56,0.012705846353443028,0.5546912300642082,0.09338136459723025,0.9030359857334636
600,43,44.31129762403561,1,105,0.0049124015144014314,0.5731889532765568,0.05802944224267044,1.0239948032197697
601,43,40.8892792309007,0,120,0.006287623050368591,0.5340283402743082,0.2735019153101044,0.8909632741688264
602,43,40.017337949545265,1,95,0.006229837082233344,0.5445686142267846,0.14767727252659163,0.9133121628390795
603,43,37.96823242359636,0,120,0.0020080436051505097,0.5591816953321652,0.2747567778315217,0.9701591898268481
604,43,36.01677732870377,1,77,0.017092147719591857,0.568796852738893,0.1407871822936081,1.0977313194124565
605,43,22.839651022394797,1,35,0.020519206693156062,0.5749758392767239,0.15816540907450777,0.969521829665271
606,43,28.906147889542346,0,120,0.012285805073982074,0.559507449802687,0.09286983624576256,1.1949192778304003
607,43,21.96278175578717,1,26,0.018136136811174652,0.49840923801386494,0.23257036109019588,0.8071996047276015
608,44,29.83186292465185,1,59,0.0080979128906842,0.5417539473650692,0.26935546530071514,0.9159921516779335
609,44,30.397965713082517,1,50,0.011797504418294174,0.5332510958418878,0.18013336831393553,0.8512224697192247
610,44,35.9876795917268,1,81,0.004205166136203345,0.5479317487917575,0.22222892344128223,0.9053991816733071
611,44,21.315925256212076,1,25,0.00803823558955143,0.4908642581744554,0.12730935519527575,0.7869227093897826
612,44,49.23440804919113,1,117,0.004953323999971499,0.5684702152666222,0.12975652374854363,0.9893493347469876
613,44,42.945000922461354,1,102,0.0026643324462259084,0.5516153916772382,0.21971456619184931,0.9162273325323049
614,44,46.027809494749526,1,94,0.007015013330027069,0.5514460064680426,0.25147399575579044,0.948152788012617
615,44,33.21702124811342,1,66,0.005091221968549737,0.549718846618634,0.08573686522755516,0.9142222235458501
616,44,41.78201215850649,1,106,0.00196881937567712,0.5130894234338973,0.21181506764743527,0.8316143804289627
617,44,35.614115315413954,1,106,0.009153084364425497,0.5791235940108523,0.22067280373777953,1.0825161174137088
618,44,35.408469225985186,1,70,0.006118995379630581,0.5390196905019422,0.1668579405454523,0.8643331286249148
619,44,48.54861400622829,1,117,0.00935704278936689,0.5562349639044395,0.1472827417638231,0.9977637150045261
620,45,39.74298420020467,0,120,0.0020233004232744142,0.5787035007097243,0.0962176899007505,0.9912855657736838
621,45,32.6939643656011,0,120,0.01609615576613207,0.5610116390237042,0.06850418472211292,0.9845362292915613
622,45,32.4317294748859,1,67,0.005572732782022912,0.5088898009217773,0.21297944143372557,0.8147819634484605
623,45,39.43323921244251,1,92,0.008834986277757143,0.5747864261220333,0.19497133122900295,1.159093076324107
624,45,37.19995363549895,0,120,0.00868987352238582,0.5701069564074623,0.24093119816278077,1.1712062609084195
625,45,42.673055580232955,1,95,0.004570785513515003,0.5650891248503048,0.15284895110569377,0.9587962294523106
626,45,41.98813713040705,1,103,0.008031202311248877,0.5855680002689149,0.20694160897695105,1.0943868007948208
627,45,35.05088143012674,1,82,0.0051643131310083025,0.5699868097742757,0.10817595558255581,0.9491703608472325
628,45,46.57224995091963,1,108,0.011056505804208812,0.5680033507720743,0.190144502546475,0.9948225725369845
629,45,38.50118090585698,0,120,0.00310066886203959,0.5775081550282061,0.05944646656936768,1.0138507319563181
630,46,28.86863922852707,0,120,0.016484451398726847,0.5674115672352368,0.07433444957950555,1.1563187686303835
631,46,34.40456969710946,0,120,0.00852047635049144,0.5850446608358121,0.14570301886559364,1.071341254502857
632,46,48.444726173073505,1,120,0.0036244242437915696,0.47656481614105084,0.18472183388707264,0.7566889527957376
633,46,32.87620157350689,0,120,0.0024814936962678094,0.5207010960151901,0.24466858306600253,0.8550796833021151
634,46,39.235088605568095,0,120,0.00635934786607766,0.5439059193028396,0.1431961620575614,0.8855356143634624
635,46,34.939553709938934,1,66,0.012569417503621396,0.529049670025492,0.13047095995385863,0.8582657784509409
636,46,37.52556879002305,0,120,0.010408660788570483,0.5689142127146362,0.12378251073257274,1.0234969350732228
637,46,35.88678593669499,0,120,0.008164980059500872,0.567404513964461,0.19331604530131863,1.052415785200903
638,46,35.08226998311563,0,120,0.006382073303491426,0.5788741687345282,0.1174986737061181,1.0364082503544785
639,46,23.284243744561913,1,32,0.009425220690949065,0.5402366013698169,0.2662665002761831,0.9122769518015962
640,47,41.194307988152346,1,120,0.012523322094098736,0.5428775048545864,0.04841511114041682,1.2325558291812968
641,47,48.60851295459023,1,116,0.004681048132140669,0.5559480167248699,0.2391683477831907,0.9573937857315482
642,47,37.2547949853573,0,120,0.007562418001142775,0.5553676379755484,0.0760749546633399,1.0010503921460148
643,47,40.248139249523945,0,120,0.002850057680733097,0.5456899036170915,0.24153660225747575,0.9226592920091303
644,47,38.12592522739962,0,120,0.004279212547926968,0.5320498206228728,0.2667580902781065,0.8943190500166308
645,47,36.66248911230196,0,120,0.0027753281690950943,0.5121281770867331,0.268524811062825,0.8396925618046249
646,47,39.18125466160545,0,120,0.006562775031142034,0.5626237090458064,0.11101314270397347,1.202353217410323
647,47,31.05645463580904,0,120,0.012306298572157509,0.5558770362763816,0.06845872462384456,1.2141061132876998
648,48,34.925736816619334,0,120,0.004582209268000043,0.5579116136003021,0.18474961021042305,0.9148764958189597
649,48,43.81755061123457,1,113,0.004933770527031071,0.5193478651142942,0.12575107983969536,0.8219443685872373
650,48,35.07480686370547,0,120,0.002867081836023831,0.586305068330589,0.15939278781362326,1.03078951169629
651,48,39.42288122707692,0,120,0.0018716994834797043,0.5682418238881539,0.2067941444932975,0.9664396354819907
652,48,32.68535307763517,0,120,0.011345611230450239,0.5618071967234096,0.057654752005722426,1.1903795779311164
653,48,39.824065370257514,0,120,0.004504537445244098,0.5332349915840287,0.20077370136322,0.858653802247071
654,48,39.09483746421294,0,120,0.004980905853419366,0.5684599864746923,0.19821620161456383,0.990851466555893
655,48,37.024299109122204,1,80,0.009022169025973564,0.5745175868959701,0.25193044621633,1.029567871036307
656,48,36.95591725266682,1,81,0.006312524481733624,0.4743684187686211,0.30813060388859154,0.7953124921274651
657,48,49.81428280301687,1,119,0.0035213577403436364,0.5668141183189699,0.1596208672912517,0.9906505329693185
658,49,50.0053600890016,1,115,0.004948434588760045,0.5722327567104373,0.06165227548651398,1.0252698401751894
659,49,41.166675039159394,0,120,0.002707524380666907,0.527246756350283,0.22852023554747516,0.8764331099526586
660,49,39.05435159925302,0,120,0.004441240495285729,0.5714149733277025,0.13853156993434174,1.057145948299588
661,49,38.261008834088805,0,120,0.007683563556510045,0.5181515763792598,0.267541210164673,0.8522637926264256
662,49,23.944254723885745,0,120,0.004148094312746476,0.5710380866443975,0.2559183947139595,1.0196406479327493
663,49,11.54459257046409,0,120,0.009080460830728356,0.5456235121728091,0.29554863353780614,0.9817078192195255
664,49,40.69959815300383,0,120,0.00388736195961619,0.4929415266313646,0.2708429865633831,0.8059128351301964
665,49,44.33411698337436,0,120,0.004609081734546004,0.5707907735836916,0.10622700731608689,1.0585008909379017
666,50,40.83399384503329,0,120,0.005275323716492667,0.5419247639748536,0.15511119185107955,0.9127276147678416
667,50,24.942790790378787,1,35,0.004266047268710535,0.5564963566983457,0.2478322102741342,1.11275722815181
668,50,39.385700348918604,0,120,0.009690349723385963,0.5648112461637527,0.17965356973732116,0.9705369063025507
669,50,38.14400387574213,0,120,0.007729794887910231,0.5764506963320384,0.16260932065612235,1.0187418101679717
670,50,48.077855095737604,1,108,0.004233299150772056,0.5666587274193885,0.24145653494191383,1.0550626524577715
671,50,39.36923209304517,0,120,0.0049318769575057335,0.5260325449407661,0.24201709215931508,0.8696550705980509
672,50,35.74265816198789,0,120,0.0044798860489701645,0.5793232592813287,0.1860825929257922,1.023191224301784
673,50,39.08005808847105,1,88,0.011468296622751036,0.5773952343718425,0.1903330694941354,1.1074273975854154
674,50,52.87096573035207,1,115,0.009599678595494642,0.5284381873836181,0.3148123376407473,0.977074320052877
675,50,39.43961312661711,0,120,0.003048067457682645,0.49241966792750347,0.12397620796485267,0.7778363158970876
676,51,36.7688615456531,0,120,0.0111477236241172,0.5287426084965824,0.2072411159706417,0.8517944627974233
677,51,41.59524450315507,0,120,0.004748934626384223,0.5557898208481318,0.21776778569435373,0.9814731639152231
678,51,39.83977352682495,0,120,0.010524020859851711,0.5664165529492647,0.20552678610576766,1.1747842854159445
679,51,36.094776922691466,0,120,0.011152263258380365,0.5733785923521391,0.1103009338168345,1.122700869368943
680,51,40.39628075251581,0,120,0.005994686216914288,0.5625431918440893,0.2256293443630651,0.9733138287431279
681,51,38.09847290010892,0,120,0.0018811519237630836,0.5681310043646526,0.20649605515178035,1.0080528031953395
682,51,37.549745256659875,0,120,0.005880000841219083,0.5590514210554643,0.19317049770481556,1.200559141579404
683,51,44.06064509554513,1,100,0.011880285867149497,0.5732947584177999,0.16261987833994887,1.0529519222991686
684,51,37.81793033058672,0,120,0.010779656384572863,0.5621276412241814,0.11936282833383685,0.9544686135923495
685,52,36.20935958889348,0,120,0.00689835600122002,0.5840493648536862,0.16686838953659988,1.0855415330603178
686,52,40.610771823600366,0,120,0.0026980945230045345,0.5851506923496778,0.1924222320333009,1.0755214690352266
687,52,36.32125233122987,0,120,0.017206787605210005,0.571684046108802,0.14866222177821006,1.0956407119044216
688,52,41.25466351067882,0,120,0.005345725609992464,0.5499535812930946,0.0740109364593961,0.9053446587749441
689,52,39.793237548003496,0,120,0.006566311647825244,0.5029717910520413,0.16259264266770598,0.7961544561856655
690,52,41.75076394307944,0,120,0.007471950511219812,0.5220961465360333,0.25995330866533817,0.8721130604182081
691,52,39.50806800003584,0,120,0.006444834258249181,0.5570845286615448,0.20469325830893365,0.9695924246637191
692,52,36.79088346716503,0,120,0.00505468264555924,0.5809088929947086,0.21864682289474632,1.1184269409090468
693,53,37.082398055336725,0,120,0.0037033325028861,0.4965586893371452,0.2950284459694383,0.8281708526724747
694,53,40.908701048512704,0,120,0.007745220154653786,0.5305338209079622,0.14470911317637447,0.8711298374049065
695,53,37.69521186365535,0,120,0.016337091810968207,0.5600913388122603,0.13175083813835406,0.9981018142462562
696,53,40.56764001467542,0,120,0.008767690568706053,0.5731887806608712,0.06560744233236866,1.1342102179128535
697,53,38.488341622174524,0,120,0.010520889602811518,0.5808341754685364,0.19721401732804072,1.0901514269133836
698,53,41.79098464176983,0,120,0.010471720933026797,0.5375261461447485,0.2132920485044051,0.935537033452832
699,53,34.24508151161589,1,62,0.009641062796424585,0.528429302901735,0.318194013272445,0.9289406331783775
700,53,38.72695575321453,0,120,0.005445991000714556,0.5427182973710093,0.1826798679552728,0.8783712821417107
701,53,37.98808101318967,0,120,0.006323604813853732,0.48741235939685024,0.185084149681805,0.7824645547377854
702,54,39.73801423791933,0,120,0.0012853864260913088,0.5829871274791539,0.08529468671857005,1.046644251490968
703,54,40.49455480270599,0,120,0.0005769350180063548,0.5735817204099191,0.07382538811505938,0.9806436831246769
704,54,42.87184822318141,0,120,0.00646484009158905,0.5293662657737503,0.06414601357590807,0.8673945875507835
705,54,41.83061641687401,0,120,0.006609871429646218,0.5730181161877548,0.19124302713195887,0.9700742793280743
706,54,37.80807693886973,0,120,0.0019381239830031853,0.5690886681880144,0.19547866840616743,0.9552848628134485
707,54,37.494694032624906,1,72,0.012167883864190827,0.5251751777592163,0.2351903748986484,0.893980060200342
708,54,41.00878358556284,0,120,0.005984756032649364,0.5346956813681123,0.21342210078570686,0.887610522303904
709,54,38.02088376420724,0,120,0.006141558719451089,0.5639869309998983,0.2517448942957586,0.9899782583450162
710,54,35.32691301029765,0,120,0.003773175820395563,0.5574812916585394,0.0980685465831243,1.013921015608088
711,55,42.67580138236036,0,120,0.012179277295175213,0.5487753867095628,0.16188060496322157,0.9342954017267588
712,55,46.10613511773239,1,114,0.004363183740795696,0.5612821534942618,0.09137879582808542,1.1642672145528423
713,55,43.41899019960401,0,120,0.007535090604281038,0.5425510205448065,0.15621387023508318,0.8959465237237306
714,55,40.55931169481854,0,120,0.003319536468587904,0.4936606838374151,0.20266329485152543,0.7842957814917849
715,55,43.84411012408871,0,120,0.004756751320773059,0.5560907030149529,0.19589771077778564,0.940973957051096
716,55,39.01352982360199,0,120,0.007381160995275461,0.5678907754030624,0.11553519248528325,1.0889118883305957
717,55,47.36563544674323,1,105,0.006575967069142113,0.5686567228775691,0.0857688857422625,0.9785565637149559
718,55,50.348191190386075,1,116,0.008062139510762003,0.5152635325992424,0.13391620773045526,0.8322354944181006
719,55,37.233262692861594,0,120,0.01634730646268743,0.5545366110427804,0.013913652969822214,1.1760169358330725
720,56,38.5147025796607,0,120,0.007596346910942598,0.5595127212848573,0.10341463474338128,1.1646016407018946
721,56,40.643226927672636,0,120,0.009013318142203255,0.571775410698759,0.05725802287494475,1.1202440177540989
722,56,41.232936366038096,0,120,0.0038872838558709657,0.5320639836003938,0.12684385691044817,0.8464898388717652
723,56,39.78531540600569,0,120,0.004084387394835077,0.57589360521873,0.07401457071513669,0.9865556217020575
724,56,41.0144527554426,0,120,0.009425874019613657,0.556842374036199,0.24232465821130017,1.0555842444113261
725,56,38.912051848968055,1,80,0.005660154154162634,0.5134591045215722,0.16821395488687785,0.8328460346412767
726,56,48.687788540420165,1,103,0.004428186295579091,0.5523546801267627,0.26191870392947636,0.9337165123628982
727,56,35.99800269817209,0,120,0.014886485103911627,0.5591570044827259,0.2218629595068489,1.1453040858850083
728,56,38.18611762263014,0,120,0.004440709669763928,0.5364772536539779,0.22705785615275365,0.929011858638013
729,57,40.82490921755596,0,120,0.012466405401511073,0.567400853248428,0.17490517411478196,1.0527626796773855
730,57,31.607612053805923,0,120,0.0071228196503042756,0.5796420675429432,0.19481301028813192,1.027255496338378
731,57,37.58979464102369,0,120,0.003973429656138672,0.4721644244978852,0.10534529625819143,0.755855908171309
732,57,39.553363173721294,0,120,0.007865354614800289,0.5840906708252552,0.16437486894410433,1.1285099951387592
733,57,40.39981760239818,0,120,0.010891936238064087,0.57118950306933,0.18382202896456185,1.1077809200319566
734,57,43.563099671269335,0,120,0.008786223943772209,0.5589418510758066,0.2605447457509768,0.9966603575061358
735,57,37.11931603288762,0,120,0.011895792568965812,0.5502072137722508,0.015183850503796503,1.1187193597616525
736,57,41.98143359109153,0,120,0.010104793154465302,0.528113387503345,0.18945681416673676,0.8890035629449621
737,58,41.88350136483577,0,120,0.0033453894330592164,0.576817347617323,0.14088117600422775,0.982957807056848
738,58,40.954892378583175,0,120,0.006909397610881686,0.4772029116004568,0.2802217099470818,0.7890422279228632
739,58,36.5582155892206,0,120,0.007626074091800227,0.5708618473360484,0.19998748828648585,1.1647469487670976
740,58,44.010585615405965,0,120,0.0045743363878492154,0.5716272399272242,0.053948729278586384,0.9811742481595027
741,58,41.1374579994329,0,120,0.006371515607356997,0.5239287818207399,0.2604596719397992,0.8736423717129497
742,58,41.37505319285913,0,120,0.008603418436311938,0.5754360704918211,0.11834738934136195,1.1071071772427472
743,58,41.780864440068406,0,120,0.0009869064736139418,0.5533031311038963,0.12333470563708651,0.9083484299407539
744,58,32.541105542094584,0,120,0.006223663402983804,0.5798366388402906,0.23662334104741353,1.0690455457057237
745,58,41.13440643851901,0,120,0.0038843972175935434,0.5281577067599927,0.2604655973345101,0.869672988165513
746,59,41.2392749387455,1,80,0.0027713862002734123,0.5465216965793324,0.11293964470577392,0.8945991679126076
747,59,38.49773623024611,0,120,0.005475411295187716,0.5759516868308633,0.04300195498970955,1.0908517595053369
748,59,41.63265458071964,0,120,0.007362126107709916,0.5838339423560133,0.19565737599593594,1.0442246374489017
749,59,43.015061172645105,0,120,0.0073950148426875015,0.5800122134152037,0.16449239281779798,1.059698580268427
750,59,43.81021382071771,0,120,0.012514210865068098,0.5613007240858023,0.1783274118315121,1.0168642278647684
751,59,43.29986380541502,0,120,0.0032972955207461125,0.5091004333829219,0.21768312974250606,0.8190361544636501
752,59,33.26692542206404,0,120,0.011219419182067102,0.5543506969752581,0.1625108973478672,1.2281653077787684
753,59,42.79109454440826,0,120,0.004500496179249388,0.5855859215278458,0.191572303290713,1.0536343774889914
754,59,39.724861552140325,0,120,0.003991787884863878,0.5243106733947774,0.23064140705329325,0.8543103099303302
755,60,42.30067936775195,0,120,0.012639844826276572,0.5221024437303099,0.1010899465642788,0.8672160237552349
756,60,42.89853046037637,0,120,0.0045328490496107255,0.574131338873441,0.20714202086260344,1.0169102180580671
757,60,39.116669923064485,0,120,0.00690375850191806,0.5663667298125026,0.0913298010329929,0.9444981314231246
758,60,38.87060554496765,0,120,0.012724323245874674,0.5635991798032706,0.1730632967365596,1.0475893065053763
759,60,41.0857118652413,0,120,0.004159217120925664,0.5820576009115479,0.14344567605390957,1.018649443743089
760,60,44.36608482121476,0,120,0.0037866062394445506,0.5383043855542096,0.06966902532022448,0.881541692424599
761,60,39.07496445539541,0,120,0.009129242455107694,0.5677156571753758,0.2585681560013357,1.071118473040184
762,60,44.39600050466996,0,120,0.005435640110149815,0.5277366580740716,0.2889621080721407,0.8974584271708417
763,61,21.276404077848223,0,120,0.00898221586794997,0.5389577105997818,0.1966059190043415,0.9296491248870009
764,61,39.41178813898867,0,120,0.006629020523347324,0.552717704575393,0.24732339042092819,0.9540260109933828
765,61,40.85187471717115,0,120,0.0067535719984244446,0.55414480634569,0.07025974969669473,0.9644096996713365
766,61,43.46566398444871,0,120,0.00478757139539652,0.535580635557099,0.17897444838336193,0.8582088819638997
767,61,39.81726881751847,0,120,0.013741302906419272,0.5713314726288897,0.11570919059797169,1.0882165471518435
768,61,45.253980920044945,1,103,0.01407669554038239,0.5016365453056486,0.19088254192031182,0.7950431669049843
769,61,39.377818419313975,0,120,0.00362690344427747,0.49500104511075754,0.28639104344908994,0.8169793536827259
770,61,42.11357462076998,0,120,0.0027069631516726837,0.574447713220826,0.17150047323134449,1.1002080215010166
771,61,41.34197460416901,0,120,0.00223579896735897,0.5788892317775586,0.09521846526403033,1.002228404512737
772,62,45.24488551866611,0,120,0.010579805173353773,0.5383187873298679,0.12875905772401217,0.8832782039238699
773,62,40.52826184374416,0,120,0.00693172516117276,0.5353444236877958,0.2997754047152267,0.9136661173940738
774,62,43.03636265652207,0,120,0.002698878921342529,0.5430758759290992,0.24603040927254968,0.9864247556749658
775,62,34.6407034655207,0,120,0.013782254984572782,0.56034508111847,0.05733102823340826,1.179132160562629
776,62,39.41038350164543,0,120,0.0042062972811265,0.4852626478838824,0.20060026725755198,0.774695797757477
777,62,40.13894230353457,0,120,0.004592224513938006,0.5474516018212663,0.2134206308146127,0.9068057930499595
778,62,33.84653053845901,0,120,0.015349166624680471,0.5705835451322427,0.17656971495936583,1.1572195976556763
779,62,42.08476609365034,0,120,0.005342047715830393,0.5392872328066783,0.22453362718308792,0.8901157855044364
780,63,35.83879961700723,0,120,0.0070071713777254295,0.5734591858955163,0.12532050081589444,1.1468610679259048
781,63,38.90757817193576,0,120,0.012939473538763473,0.5790490719620972,0.08515844606970566,1.0948752820958922
782,63,41.904823473626955,0,120,0.009020038380732046,0.5629194090839847,0.06808928202327018,1.157674925954494
783,63,43.09293551543898,0,120,0.003696944966334999,0.5155187591338134,0.2950559291462475,0.8623759484884798
784,63,39.593952168075774,0,120,0.0016815443978076968,0.5826149758305199,0.07250035387859778,1.0480537824010236
785,63,43.74132456811922,0,120,0.0036778513766207764,0.5356761368375663,0.14509949348479295,0.881333828907159
786,63,38.99252622651126,0,120,0.008800280525305754,0.5662753692722904,0.13987401976699557,1.143490107468146
787,63,39.7527868268753,0,120,0.007254368706383645,0.5142975182835547,0.2580594538916624,0.8445377054892739
788,63,41.99782446591637,0,120,0.00645309114632529,0.5059724310535128,0.10876592339138985,0.8104371405574343
789,64,44.15970769627594,0,120,0.004158691041066987,0.5655101922556274,0.041268801996248106,1.0382772704392926
790,64,34.86412727032705,0,120,0.010764198499681826,0.5720814448803858,0.08520154651837156,1.1627715506016583
791,64,43.501750378536656,0,120,0.0027388437624148803,0.4779147097373169,0.2920373736915865,0.7979488842569744
792,64,43.96449841829573,0,120,0.0010548719790306666,0.5625262664320465,0.143636582466471,0.9999357008977832
793,64,39.284862143150306,0,120,0.004134527842655217,0.5842072331703775,0.19702393756639336,1.1106331954243958
794,64,43.48119434862181,0,120,0.016519605914788484,0.5485697645719414,0.26452016538889533,1.0487231312716507
795,64,39.459847129616655,0,120,0.008629480553854861,0.5154415189450072,0.1348703603639419,0.8308146860735871
796,64,43.65941153595936,0,120,0.003540798030384488,0.5328546669471695,0.1472865133813097,0.8955844838731205
797,64,41.220895351437605,0,120,0.010860462759438843,0.5840165990979123,0.07897738547726643,1.0410173025916698
798,65,38.44367603823716,0,120,0.013308668256214854,0.5483478803523092,0.026278939842979195,1.178593585959346
799,65,43.890270640848534,0,120,0.013038688947753539,0.565466748747381,0.22024472961944153,1.0056598446659104
800,65,39.13210631336089,1,73,0.004644393094133565,0.5303241962393764,0.10615156563212194,0.8447619186789989
801,65,44.33880590973143,0,120,0.005277158718685988,0.5218502724661518,0.3165939564622189,0.9036090676010143
802,65,44.76765320842786,0,120,0.008431177030778227,0.5273910108140378,0.10166440889177533,0.8997905711064669
803,65,40.25294262708064,0,120,0.005715063164954747,0.5791874018753281,0.05479544262329152,1.0501909588157474
804,65,45.20435953132926,0,120,0.005537133541713236,0.5147089118566831,0.20755629017409788,0.8266184305604612
