time,phase,hand_x,hand_y,hand_z,target_x,target_y,target_z,distance,touched
5.3619999999996315,TOUCH/HOLD,0.4534041799080284,0.170517483558196,1.0414053121339697,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017005783352235637,1
5.363999999999631,TOUCH/HOLD,0.45340429508444885,0.17051890929052527,1.0414058641009216,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016992801130621394,1
5.365999999999631,TOUCH/HOLD,0.4534044102379907,0.17052033293717894,1.0414064171291049,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001697982673786987,1
5.367999999999631,TOUCH/HOLD,0.4534045253685366,0.1705217545014155,1.0414069712140785,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016966860166056981,1
5.369999999999631,TOUCH/HOLD,0.45340464047596957,0.1705231739864876,1.041407526351414,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016953901407307371,1
5.37199999999963,TOUCH/HOLD,0.45340475556017334,0.17052459139564252,1.0414080825366934,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001694095045380198,1
5.37399999999963,TOUCH/HOLD,0.4534048706210315,0.17052600673212173,1.0414086397655125,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016928007297759915,1
5.37599999999963,TOUCH/HOLD,0.4534049856584279,0.17052741999916177,1.0414091980334763,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016915071931465527,1
5.37799999999963,TOUCH/HOLD,0.453405100672247,0.17052883119999296,1.0414097573362042,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001690214434723628,1
5.3799999999996295,TOUCH/HOLD,0.45340521566237313,0.17053024033784056,1.041410317669326,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.00168892245374466,1
5.381999999999629,TOUCH/HOLD,0.4534053306286916,0.17053164741592444,1.041410879028482,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001687631249452451,1
5.383999999999629,TOUCH/HOLD,0.45340544557108786,0.1705330524374586,1.041411441409327,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016863408210930021,1
5.385999999999629,TOUCH/HOLD,0.45340556048944697,0.17053445540565193,1.0414120048075242,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001685051167919313,1
5.387999999999629,TOUCH/HOLD,0.45340567538365534,0.17053585632370752,1.0414125692187508,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016837622891873528,1
5.389999999999628,TOUCH/HOLD,0.45340579025359856,0.17053725519482352,1.041413134638695,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001682474184158168,1
5.391999999999628,TOUCH/HOLD,0.4534059050991641,0.17053865202219223,1.0414137010630553,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016811868520984475,1
5.393999999999628,TOUCH/HOLD,0.4534060199202382,0.1705400468090007,1.0414142684875436,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016799002922781915,1
5.395999999999628,TOUCH/HOLD,0.4534061347167081,0.17054143955843049,1.0414148369078813,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016786145039735297,1
5.3979999999996275,TOUCH/HOLD,0.45340624948846164,0.17054283027365782,1.0414154063198025,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016773294864641578,1
5.399999999999627,TOUCH/HOLD,0.4534063642353862,0.17054421895785343,1.041415976719053,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001676045239034243,1
5.401999999999627,TOUCH/HOLD,0.4534064789573706,0.17054560561418278,1.0414165481013888,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016747617609732454,1
5.403999999999627,TOUCH/HOLD,0.4534065936543026,0.170546990245806,1.041417120462578,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016734790515749384,1
5.405999999999627,TOUCH/HOLD,0.4534067083260711,0.17054837285587768,1.0414176937983994,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016721971101376306,1
5.407999999999626,TOUCH/HOLD,0.45340682297256574,0.17054975344754714,1.0414182681046449,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016709159359630987,1
5.409999999999626,TOUCH/HOLD,0.4534069375936753,0.17055113202395847,1.0414188433771152,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016696355283591809,1
5.411999999999626,TOUCH/HOLD,0.4534070521892898,0.1705525085882502,1.0414194196116242,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016683558866368582,1
5.413999999999626,TOUCH/HOLD,0.4534071667592991,0.1705538831435558,1.041419996803996,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016670770101120068,1
5.415999999999626,TOUCH/HOLD,0.4534072813035939,0.1705552556930033,1.0414205749500656,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001665798898105501,1
5.417999999999625,TOUCH/HOLD,0.45340739582206485,0.17055662623971535,1.0414211540456801,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001664521549941279,1
5.419999999999625,TOUCH/HOLD,0.4534075103146024,0.17055799478680944,1.0414217340866985,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016632449649475283,1
5.421999999999625,TOUCH/HOLD,0.45340762478109836,0.17055936133739763,1.0414223150689874,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001661969142459058,1
5.423999999999625,TOUCH/HOLD,0.45340773922144406,0.1705607258945869,1.0414228969884287,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016606940818118235,1
5.4259999999996245,TOUCH/HOLD,0.45340785363553127,0.17056208846147877,1.0414234798409125,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016594197823482193,1
5.427999999999624,TOUCH/HOLD,0.4534079680232527,0.17056344904116968,1.041424063622342,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016581462434131595,1
5.429999999999624,TOUCH/HOLD,0.45340808238450064,0.17056480763675072,1.0414246483286294,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016568734643572427,1
5.431999999999624,TOUCH/HOLD,0.45340819671916754,0.1705661642513076,1.0414252339556984,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016556014445349928,1
5.433999999999624,TOUCH/HOLD,0.4534083110271474,0.1705675188879212,1.0414258204994855,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016543301833033238,1
5.435999999999623,TOUCH/HOLD,0.45340842530833286,0.17056887154966693,1.0414264079559363,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.00165305968002486,1
5.437999999999623,TOUCH/HOLD,0.45340853956261834,0.17057022223961493,1.0414269963210077,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016517899340659692,1
5.439999999999623,TOUCH/HOLD,0.45340865378989725,0.17057157096083034,1.0414275855906658,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001650520944798173,1
5.441999999999623,TOUCH/HOLD,0.45340876799006447,0.1705729177163728,1.0414281757608925,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016492527115934122,1
5.4439999999996225,TOUCH/HOLD,0.4534088821630148,0.17057426250929725,1.0414287668276745,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016479852338320273,1
5.445999999999622,TOUCH/HOLD,0.45340899630864284,0.17057560534265298,1.0414293587870127,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016467185108958286,1
5.447999999999622,TOUCH/HOLD,0.45340911042684384,0.17057694621948433,1.041429951634919,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0016454525421703522,1
